	Gene	BST_2_cut1	BST_5_cut1	BST_6_cut1	BST_7_cut1	BST_8_cut1	BST_9_cut1	BST_10_cut1	BST_11_cut1	BST_12_cut1	BST_13_cut1	BST_15_cut1	BST_16_cut1	BST_17_cut1	BST_20_cut1	BST_22_cut1	BST_23_cut1	BST_26_cut1	BST_27_cut1	BST_28_cut1	BST_30_cut1	BST_31_cut1	BST_32_cut1	BST_33_cut1	BST_35_cut1	BST_36_cut1	BST_37_cut1	BST_38_cut1	BST_39_cut1	baseMean	log2FoldChange	lfcSE	pvalue	padj
706	hsa-miR-122-5p&iso_snv&iso-22-V09U247NP	0	0	0.835081708200689	0	1.37150590790915	0.829452835222072	0	0	1.2075297331212	0	2.5962127972226	0.94594268116329	0	0	0	0	0	0	3.0100030102605	2.5755606151648	4.57803806424913	0	0.274273077907248	0	0	0	0	0	0.650842872515025	0.0136882478839889	0.0923810275946361	0.0866198172343166	NA
707	hsa-miR-122-5p&iso_snv_seed&iso-22-9P9U247NP	0	1.02407216944646	0.835081708200689	0	1.37150590790915	0	0	0	0	0.903866850670123	2.5962127972226	0	0.727096927668258	0	0	0	0	0	1.0033343367535	0	0	0	0.822819233721743	0	0	0	0	0	0.331571068985447	0.000911935938251408	0.0909337348253164	0.985814197784543	NA
708	hsa-miR-1224-5p&iso_3p:+1&iso-20-70O9R072	0	1.02407216944646	0	1.10274338983709	1.37150590790915	3.31781134088829	0.746972491943984	0.808719133214756	0	0	0	1.89188536232658	0.727096927668258	1.50800408731136	0	0	0	0	0	0	0.915607612849827	0	0.548546155814495	1.16622427090587	0	0.350290430914442	2.25597496187951	1.95411121210647	0.703198766250591	0.00312522256913422	0.0906721051635467	0.746873867810436	NA
709	hsa-miR-1224-5p&iso_3p:+2&iso-21-70O9R0720	0	3.07221650833938	0	1.65411508475563	6.85752953954577	2.48835850566622	0.746972491943984	0.808719133214756	2.4150594662424	0	0	0.94594268116329	2.18129078300477	0	2.29505815211539	5.00061476988187	1.25492020881926	1.06282960543084	3.0100030102605	3.43408082021973	3.66243045139931	3.06418141573583	1.09709231162899	0	1.44578401327866	2.10174258548665	4.51194992375903	0	1.89681755221044	0.0130628549459166	0.091193449960702	0.393884039713662	NA
710	hsa-miR-1224-5p&iso_3p:+3&iso-22-70O9R0724	0	0	0	1.10274338983709	0	0.829452835222072	0	0	0	0	0	0	0	0	0	1.00012295397637	0	0	0	0	1.83121522569965	0	1.64563846744349	0	0	0	0	0	0.228899031149238	0.000781345724657823	0.0910433382116168	0.964128756420086	NA
711	hsa-miR-1227-3p&iso_add3p:1&iso-21-MV2RZ9KPB	0	0	0	1.10274338983709	1.37150590790915	0	0	1.61743826642951	2.4150594662424	0.903866850670123	1.2981063986113	1.89188536232658	0	1.50800408731136	0	0	2.50984041763851	0	0	0	1.83121522569965	2.04278761049055	0	1.16622427090587	0	1.40116172365777	0	1.95411121210647	0.821926792494155	-0.000542629910212752	0.0906086042311938	0.950637649178743	NA
712	hsa-miR-1228-3p&NA&iso-20-8F3V4VKR	1.15035991122119	0	0	0	1.37150590790915	0.829452835222072	0	0	0	0	0	0.94594268116329	0	1.50800408731136	1.14752907605769	1.00012295397637	0	0	0	0.858520205054933	1.83121522569965	0	0.274273077907248	3.49867281271762	0	0.350290430914442	2.25597496187951	1.95411121210647	0.677713406397893	-0.00450992475817134	0.0908730852491974	0.607556587408453	NA
713	hsa-miR-1228-3p&iso_3p:+1&iso-21-8F3V4VKRB	0	0	0.835081708200689	0.551371694918543	1.37150590790915	1.65890567044414	0	0	1.2075297331212	0	1.2981063986113	0.94594268116329	0.727096927668258	0	1.14752907605769	0	0	0	0	0	0	0	1.09709231162899	0	0	0	0	0	0.387148646775831	0.00327584522563921	0.0909300326876042	0.785897565736503	NA
714	hsa-miR-1229-3p&iso_3p:-1&iso-22-4905XR862	0	0	0	0.551371694918543	0	0	0	0	1.2075297331212	0	2.5962127972226	0	0	1.50800408731136	0	0	0	0	0	0	0	0	1.37136538953624	1.16622427090587	0	0	0	0	0.300025284750565	-0.00287509431947923	0.0910667200381507	0.676628221370575	NA
715	hsa-miR-1229-3p&iso_add3p:1&iso-24-4905XR86FZ	0	1.02407216944646	0	0	0	0	0	0.808719133214756	0	0	1.2981063986113	0	0	1.50800408731136	0	0	2.50984041763851	0	0	0	0	0	0.274273077907248	0	0	1.40116172365777	2.25597496187951	1.95411121210647	0.46550939934905	-0.00470523601868012	0.0910491524311986	0.540230546896125	NA
716	hsa-miR-1233-3p&iso_5p:-1&iso-21-N0KY893F0	0	0	0	0	0	0	0	0.808719133214756	1.2075297331212	0.903866850670123	0	0	0	0	0	1.00012295397637	0	0	0	0.858520205054933	0	0	1.37136538953624	0	0	1.40116172365777	0	0	0.269688785329693	-0.00381956006148974	0.0910894858705753	0.567539888926269	NA
717	hsa-miR-1246&iso_5p:+1&iso-18-I2ZZ6JY	1.15035991122119	0	0	0.551371694918543	0	0	0	0	0	0.903866850670123	0	2.83782804348987	0	0	0	0	0	0	0	0.858520205054933	0.915607612849827	0	0.274273077907248	0	2.89156802655731	0	0	0	0.370835550809609	-0.0045197378881723	0.0911045131363748	0.578290279513429	NA
718	hsa-miR-1246&iso_add3p:1&iso-20-D8IZ90JK	2.30071982244238	0	0.835081708200689	0.551371694918543	0	3.31781134088829	0	5.66103393250329	1.2075297331212	1.80773370134025	3.8943191958339	1.89188536232658	5.08967849367781	1.50800408731136	3.44258722817308	2.00024590795275	0	2.12565921086169	0	2.5755606151648	3.66243045139931	2.04278761049055	2.46845770116523	2.33244854181175	1.44578401327866	1.40116172365777	0	0	1.84151043130428	-0.0277882879319683	0.0959239171653514	0.0959988084076156	NA
719	hsa-miR-1247-5p&iso_3p:-1&iso-21-0S8SYWKS0	0	0	0	0	1.37150590790915	0	0	0	1.2075297331212	0	0	0	0.727096927668258	1.50800408731136	0	0	0	0	2.006668673507	1.71704041010987	0.915607612849827	0	0	1.16622427090587	1.44578401327866	0	0	0	0.430909344166471	0.00796996764534591	0.0914256614209988	0.344242631329918	NA
720	hsa-miR-1247-5p&iso_3p:-2&iso-20-0S8SYWKS	0	0	0.835081708200689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06282960543084	1.0033343367535	0	8.24046851564844	0	0	0	1.44578401327866	0	0	0	0.449553506404005	0.00552909430422128	0.0912993013208451	0.328997908188131	NA
721	hsa-miR-1247-5p&iso_add3p:1&iso-23-0S8SYWKSD7	2.30071982244238	0	1.67016341640138	0	6.85752953954577	1.65890567044414	1.49394498388797	0	1.2075297331212	0	2.5962127972226	0	0	0	1.14752907605769	0	1.25492020881926	0	2.006668673507	1.71704041010987	0	0	0	2.33244854181175	0	0.700580861828885	0	0	0.962292633399996	0.0138986011376004	0.0922455135857326	0.137321752997175	NA
722	hsa-miR-1249-3p&NA&iso-22-E1NRKRYZ2	2.30071982244238	0	0.835081708200689	1.10274338983709	0	1.65890567044414	0.746972491943984	2.42615739964427	0	0.903866850670123	0	0	0.727096927668258	12.0640326984909	1.14752907605769	1.00012295397637	7.52952125291553	2.12565921086169	1.0033343367535	0.858520205054933	2.74682283854948	0	0.822819233721743	1.16622427090587	1.44578401327866	0.700580861828885	0	0	1.54687482904451	0.0204858168743719	0.0937295824780786	0.0997714042862286	NA
723	hsa-miR-1249-3p&iso_3p:-1&iso-21-E1NRKRYZD	0	4.09628867778584	1.67016341640138	0.551371694918543	0	0	0	0.808719133214756	0	0	1.2981063986113	0	0	0	1.14752907605769	0	0	0	0	0	0	0	0	0	0	0	0	0	0.341863514178197	0.00593674354892887	0.0913042374569052	0.408861861672016	NA
724	hsa-miR-1249-3p&iso_3p:-2&iso-20-E1NRKRYZ	0	4.09628867778584	0	0.551371694918543	0	0.829452835222072	0	0.808719133214756	0	0	2.5962127972226	0	0	0	0	2.00024590795275	1.25492020881926	1.06282960543084	1.0033343367535	0	0	0	0	1.16622427090587	0	1.40116172365777	2.25597496187951	0	0.679526291205833	-0.00421520798120819	0.0908901832566841	0.63551739033648	NA
725	hsa-miR-1249-3p&iso_3p:-3&iso-19-E1NRKRK3	1.15035991122119	2.04814433889292	0	0	0	0	0	2.42615739964427	0	0	1.2981063986113	0	0	0	1.14752907605769	0	1.25492020881926	1.06282960543084	0	0	1.83121522569965	0	0.548546155814495	0	0	1.75145215457221	0	3.90822242421295	0.658124389249171	-0.00887714543054779	0.091381883352684	0.300868129212697	NA
726	hsa-miR-1255a&NA&iso-23-1E5FDB1PDE	2.30071982244238	2.04814433889292	3.34032683280275	2.75685847459271	1.37150590790915	0	5.22880744360789	12.9395061314361	1.2075297331212	0	1.2981063986113	1.89188536232658	2.18129078300477	3.01600817462272	2.29505815211539	0	3.76476062645777	0	1.0033343367535	5.1511212303296	2.74682283854948	1.02139380524528	1.91991154535073	5.83112135452937	7.22892006639329	2.10174258548665	6.76792488563854	0	2.83617145822215	-0.0112915317615131	0.0907953830011489	0.468244928478093	NA
727	hsa-miR-1255a&iso_3p:-2&iso-21-1E5FDB1PB	2.30071982244238	2.04814433889292	0	0.551371694918543	0	1.65890567044414	1.49394498388797	0	0	0.903866850670123	1.2981063986113	0	0	0	4.59011630423078	0	1.25492020881926	0	2.006668673507	1.71704041010987	0.915607612849827	0	0.822819233721743	0	1.44578401327866	0	0	5.86233363631942	1.03108392331085	0.0117307857388423	0.0916728890649794	0.228082584953545	NA
