	Gene	SRR7218579	SRR7218580	SRR7218581	SRR7218582	SRR7218583	SRR7218584	SRR7218585	SRR7218586	baseMean	log2FoldChange	lfcSE	pvalue	padj
279	hsa-miR-423-5p&iso_snv_seed&iso-23-9K6PFJ5D0Q	4.57672450360871	1.49471327811118	7.74424610032367	3.91501659676902	2.05790973274708	10.972554185203	4.13649160710084	1.52238459684804	4.55250507508895	-0.264776399594421	0.674584636229822	0.510678398231826	0.623757186411731
280	hsa-miR-423-5p&iso_snv_seed&iso-23-XKFPFJ5D0Q	1.52557483453624	0.373678319527796	0	1.30500553225634	2.05790973274708	0	0.68941526785014	0	0.743947960864698	0.114442723262928	0.778475754922972	0.701948615303828	NA
281	hsa-miR-423-5p&iso_snv_seed&iso-23-XKOPFJ5D0Q	0	0.747356639055592	2.58141536677456	1.30500553225634	1.71492477728923	0	0.68941526785014	0	0.879764697903232	0.34705509857495	0.864629900206503	0.321736635933283	NA
282	hsa-miR-423-5p&iso_snv_seed&iso-23-XKRPFJ5D0Q	3.05114966907247	0.747356639055592	0	3.26251383064085	1.37193982183138	0	0	0	1.05411999507504	0.149139826141691	0.779791220936535	0.62023313833272	NA
283	hsa-miR-451a&iso_3p:-1&iso-21-B175JXN0E	1167.06474842022	844.886680452347	363.979566715213	51.5477185241254	1339.35625106289	1854.36165729931	1747.6677040001	3084.35119321414	1306.65193996104	-1.13922568876316	0.725811876478219	0.0272393037443057	0.107148896410774
284	hsa-miR-451a&iso_3p:-2&iso-20-B175JXN0	15.2557483453624	16.441846059223	2.58141536677456	0	14.7483530846874	23.7738674012732	6.20473741065126	27.4029227432648	13.3011113014046	-0.490587352849693	0.700287032095804	0.273794570900675	0.425626105672867
285	hsa-miR-483-5p&NA&iso-22-DDR0O0DKH	3.05114966907247	7.09988807102812	28.3955690345201	36.5401549031775	6.85969910915692	1.82875903086717	0.68941526785014	3.04476919369609	10.9386755349211	2.65013041173776	1.06032815492158	0.000849379624717519	0.018155489478337
286	hsa-miR-483-5p&iso_3p:+1&iso-23-DDR0O0DKZ	0	2.24206991716678	7.74424610032367	9.13503872579437	4.80178937640984	0	0	4.56715379054413	3.56128723877985	0.946163124460386	1.16711773319701	0.0666094977573872	0.176907465135135
287	hsa-miR-483-5p&iso_3p:-1&iso-21-DDR0O0DKB	3.05114966907247	6.35253143197253	23.232738300971	61.3352600160479	11.6614884855668	5.48627709260151	4.13649160710084	1.52238459684804	14.5972901500226	2.30587856835601	0.95439355476237	0.00135624141443908	0.0231917281869082
288	hsa-miR-483-5p&iso_3p:-2&iso-20-DDR0O0DK	1.52557483453624	1.12103495858339	10.3256614670982	15.0075636209479	1.71492477728923	0	0.68941526785014	0	3.79802186578814	1.91228150771552	1.78797613752921	0.016143873803641	0.0781050401936717
289	hsa-miR-483-5p&iso_add3p:1&iso-22-DDR0O0DKF	0	2.61574823669457	20.6513229341965	21.5325912822296	3.08686459912061	1.82875903086717	0	3.04476919369609	6.59500690960056	2.34679173523759	1.45858989375951	0.00622862419000248	0.0514832255268522
290	hsa-miR-483-5p&iso_add3p:1&iso-22-DDR0O0DKI	0	0	0	2.61001106451268	2.05790973274708	0	0	1.52238459684804	0.773788174263475	0.179681609351374	0.811653992173401	0.487743376120205	NA
291	hsa-miR-483-5p&iso_add3p:1&iso-23-DDR0O0DKX	0	2.61574823669457	7.74424610032367	12.3975525564352	2.40089468820492	0	0	1.52238459684804	3.3351032723133	2.43329431837853	1.96828744570402	0.00722571586341786	0.0514832255268522
292	hsa-miR-486-3p&NA&iso-21-MKJIJLJ2E	4.57672450360871	0.747356639055592	0	0	1.02895486637354	0	2.75766107140056	3.04476919369609	1.51943328426681	-0.532720269328586	0.935163915762662	0.179439954694831	NA
293	hsa-miR-486-5p&NA&iso-22-8YUYFYKSH	372.240259626842	159.186964118841	72.2796302696876	34.582646604793	255.866776771553	473.648588994597	178.558554373186	246.626304689383	224.12371568111	-0.935927343703198	0.61229807109715	0.044137235477778	0.145143601282693
294	hsa-miR-486-5p&iso_3p:-1&iso-21-8YUYFYKSB	332.5753139289	133.403160071423	80.0238763700113	29.3626244757676	227.056040513094	594.346685031831	239.916513211849	372.984226227771	251.208554978831	-1.37586058641502	0.634635371484569	0.00596598742306161	0.0514832255268522
295	hsa-miR-486-5p&iso_3p:-3&iso-19-8YUYFY1J	4.57672450360871	0	0	0	0.685969910915692	5.48627709260151	0.68941526785014	1.52238459684804	1.62009642147801	-0.887999736864006	1.3955799237495	0.050019025810096	NA
296	hsa-miR-486-5p&iso_add3p:1&iso-22-8YUYFYKSF	33.5626463597972	13.0787411834729	7.74424610032367	2.61001106451268	27.4387964366277	36.5751806173434	28.9554412497059	30.4476919369609	22.551594368593	-0.884193963495774	0.662100729493682	0.0665076104904941	0.176907465135135
297	hsa-miR-486-5p&iso_add3p:1&iso-22-8YUYFYKSI	0	2.61574823669457	0	0.652502766128169	2.05790973274708	0	2.75766107140056	3.04476919369609	1.39107387508331	-0.00812556074298251	0.732656625673597	0.98053902293458	NA
298	hsa-miR-486-5p&iso_add3p:1&iso-23-8YUYFYKSX	247.14312319487	94.1669365210046	67.1167995361385	27.4051161773831	157.087109599693	277.97137269181	130.988900891527	149.193690491108	143.884131137942	-0.913475178638874	0.573773353862366	0.0417334631950266	0.143338790513324
299	hsa-miR-486-5p&iso_add3p:1&iso-23-8YUYFYKSY	3.05114966907247	2.61574823669457	0	0.652502766128169	3.42984955457846	5.48627709260151	4.13649160710084	1.52238459684804	2.61180044037801	-0.295405207399527	0.72157872678585	0.471216242904735	NA
300	hsa-miR-486-5p&iso_add3p:1&iso-23-8YUYFYKSZ	100.687939079392	59.0411744853918	18.0699075674219	7.83003319353803	80.258479577136	148.129481500241	78.5933405349159	79.1639990360983	71.4717943717668	-0.891427980815848	0.642006312279592	0.0600928396465251	0.174206925074185
301	hsa-miR-486-5p&iso_add3p:2&iso-24-8YUYFYKSE6	6.10229933814495	0.747356639055592	0	0	1.37193982183138	1.82875903086717	0	0	1.25629435373739	-0.258455206220059	0.811608349061029	0.427129226176552	NA
302	hsa-miR-486-5p&iso_add3p:2&iso-24-8YUYFYKSFE	3.05114966907247	1.49471327811118	0	0	3.42984955457846	1.82875903086717	4.82590687495098	7.61192298424022	2.78028767397756	-0.548747806512592	0.849076369848197	0.213416118246498	NA
